,Unnamed: 0,Symbol,Name,Buy,Analyst,headline_polarity,convo_polarity,beta,profitMargins,forwardEps,bookValue,heldPercentInstitutions,shortRatio,shortPercentOfFloat,agora_pred
2524,2524,EGRX,Eagle Pharmaceuticals Inc. Common Stock,1,Buy,,,,,,,,,,
2525,2525,EHTH,eHealth Inc. Common Stock,1,Buy,,,-0.14,0.04,3.64,31.78,0.97,5.77,0.12,
2526,2526,ENTA,Enanta Pharmaceuticals Inc. Common Stock,1,Buy,,,0.45,-0.86,-5.39,20.67,0.95,11.43,0.1,
2527,2527,ENTG,Entegris Inc. Common Stock,1,Buy,0.15,0.1,1.17,0.17,3.89,11.89,0.99,4.54,0.03,1.0
2528,2528,EPAY,Bottomline Technologies Inc. Common Stock,1,Buy,,,1.32,-0.03,1.32,10.55,0.93,10.45,0.09,
2529,2529,ERIC,Ericsson American Depositary Shares,1,Buy,,,0.16,0.09,0.83,3.25,0.1,0.97,,
2530,2530,ERIE,Erie Indemnity Company Class A Common Stock,1,Buy,0.04,0.04,,,,,,,,
2531,2531,ERII,Energy Recovery Inc. Common Stock,1,Buy,,,,,,,,,,
2532,2532,ESPR,Esperion Therapeutics Inc. Common Stock,1,Buy,,,1.12,0.0,-5.23,-11.58,1.04,8.37,0.43,
2533,2533,EVOP,EVO Payments Inc. Class A Common Stock,1,Buy,,,,,,,,,,
2534,2534,EXLS,ExlService Holdings Inc. Common Stock,1,Buy,,,,,,,,,,
2535,2535,EXPE,Expedia Group Inc. Common Stock,1,Buy,0.24,0.2,1.61,-0.23,6.57,7.27,0.99,4.26,0.07,1.0
2536,2536,EXPO,Exponent Inc. Common Stock,1,Buy,,,,,,,,,,
2537,2537,EXTR,Extreme Networks Inc. Common Stock,1,Buy,,,2.01,0.0,0.93,0.43,0.84,7.55,0.06,
2538,2538,EYE,National Vision Holdings Inc. Common Stock,1,Buy,,,1.73,0.07,1.38,11.46,1.18,10.39,0.08,
2539,2539,EZPW,EZCORP Inc. Class A Non Voting Common Stock,1,Buy,,,1.44,-0.02,0.69,12.01,0.91,21.93,0.14,
2540,2540,FAST,Fastenal Company Common Stock,1,Buy,0.04,0.11,1.26,0.15,1.71,5.16,0.8,4.3,0.03,0.0
2541,2541,FCCO,First Community Corporation Common Stock,1,Buy,,,,,,,,,,
2542,2542,FCFS,FirstCash Inc. Common Stock,1,Buy,,,,,,,,,,
2543,2543,FELE,Franklin Electric Co. Inc. Common Stock,1,Buy,,,,,,,,,,
2544,2544,FEYE,FireEye Inc. Common Stock,1,Buy,-0.03,0.18,1.06,-0.2,-0.13,2.72,0.94,5.57,0.06,0.0
2545,2545,FFIC,Flushing Financial Corporation Common Stock,1,Buy,,,,,,,,,,
2546,2546,FGBI,First Guaranty Bancshares Inc. Common Stock,1,Buy,,,,,,,,,,
2547,2547,FGEN,FibroGen Inc Common Stock,1,Buy,,,0.99,-1.35,-2.79,2.81,0.75,5.28,0.08,
2548,2548,FIBK,First Interstate BancSystem Inc. Class A Common Stock,1,Buy,,,,,,,,,,
2549,2549,FIVN,Five9 Inc. Common Stock,1,Buy,-0.01,0.19,0.48,-0.09,1.35,2.4,0.91,1.93,0.09,1.0
2550,2550,FLGT,Fulgent Genetics Inc. Common Stock,1,Buy,,,1.49,0.54,5.6,30.93,0.37,6.53,0.14,
2551,2551,FLIC,First of Long Island Corporation (The) Common Stock,1,Buy,,,,,,,,,,
2552,2552,FMBI,First Midwest Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2553,2553,FNHC,FedNat Holding Company Common Stock,1,Buy,,,,,,,,,,
2554,2554,FOLD,Amicus Therapeutics Inc. Common Stock,1,Buy,,,1.18,-0.9,-0.33,0.8,1.05,10.6,0.11,
2555,2555,FORR,Forrester Research Inc. Common Stock,1,Buy,,,,,,,,,,
2556,2556,FOXF,Fox Factory Holding Corp. Common Stock,1,Buy,,,,,,,,,,
2557,2557,FREQ,Frequency Therapeutics Inc. Common Stock,1,Buy,,,,,,,,,,
2558,2558,FROG,JFrog Ltd. Ordinary Shares,1,Buy,,,,-0.17,-0.05,5.98,0.64,8.57,0.1,
2559,2559,FRTA,Forterra Inc. Common Stock,1,Buy,,,,,,,,,,
2560,2560,FSBW,FS Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2561,2561,FSLR,First Solar Inc. Common Stock,1,Buy,0.06,0.37,1.27,0.19,2.58,54.4,0.82,1.91,0.04,1.0
2562,2562,FSV,FirstService Corporation Common Shares,1,Buy,,,,,,,,,,
2563,2563,FTNT,Fortinet Inc. Common Stock,1,Buy,0.21,0.26,1.14,0.18,4.49,6.43,0.72,2.57,0.02,1.0
2564,2564,FUNC,First United Corporation Common Stock,1,Buy,,,,,,,,,,
2565,2565,FUV,Arcimoto Inc. Common Stock,1,Buy,,,2.47,0.0,-0.57,2.12,0.25,14.3,0.39,
2566,2566,FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,1,Buy,0.36,0.03,,,,,,,,
2567,2567,FWRD,Forward Air Corporation Common Stock,1,Buy,,,,,,,,,,
2568,2568,GBCI,Glacier Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2569,2569,GFED,Guaranty Federal Bancshares Inc. Common Stock,1,Buy,,,,,,,,,,
2570,2570,GIII,G-III Apparel Group LTD. Common Stock,1,Buy,,,,,,,,,,
2571,2571,GLPG,Galapagos NV American Depositary Shares,1,Buy,,,0.37,-0.33,-3.91,40.65,0.12,1.7,,
2572,2572,GMAB,Genmab A/S ADS,1,Buy,,,,,,,,,,
2573,2573,GNFT,GENFIT S.A. American Depositary Shares,1,Buy,,,,,,,,,,
2574,2574,GNOG,Golden Nugget Online Gaming Inc. Class A Common Stock,1,Buy,,,,0.93,-0.76,-9.05,0.37,4.37,0.08,
2575,2575,GNTY,Guaranty Bancshares Inc. Common Stock,1,Buy,,,,,,,,,,
2576,2576,GO,Grocery Outlet Holding Corp. Common Stock,1,Buy,0.05,0.25,-0.22,0.03,1.02,10.16,0.98,4.9,0.08,1.0
2577,2577,GOEV,Canoo Inc. Class A Common Stock,1,Buy,,,,0.0,-1.56,2.2,0.21,6.83,0.3,
2578,2578,GOGL,Golden Ocean Group Limited Common Stock,1,Buy,,,1.82,0.24,1.87,8.98,0.34,0.54,0.01,
2579,2579,GOGO,Gogo Inc. Common Stock,1,Buy,,,1.08,-0.52,0.54,-5.26,0.66,4.42,0.23,
2580,2580,GPRO,GoPro Inc. Class A Common Stock,1,Buy,,,1.22,0.05,0.87,1.55,0.77,8.72,0.15,
2581,2581,GRAY,Graybug Vision Inc. Common Stock,1,Buy,,,,0.0,-1.44,3.7,0.63,3.67,0.06,
2582,2582,GRFS,Grifols S.A. American Depositary Shares,1,Buy,,,,,,,,,,
2583,2583,GRMN,Garmin Ltd. Common Stock (Switzerland),1,Buy,,,1.04,0.23,6.22,30.44,0.55,2.8,0.01,
2584,2584,GSBC,Great Southern Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2585,2585,GSHD,Goosehead Insurance Inc. Class A Common Stock,1,Buy,,,0.55,0.05,1.06,0.18,0.99,7.47,0.05,
2586,2586,GT,The Goodyear Tire & Rubber Company Common Stock,1,Buy,,,2.05,0.01,2.28,14.98,0.85,1.9,0.03,
2587,2587,GTX,Garrett Motion Inc. Common Stock,1,Buy,,,,,,,,,,
2588,2588,HAFC,Hanmi Financial Corporation Common Stock,1,Buy,,,,,,,,,,
2589,2589,HALL,Hallmark Financial Services Inc. Common Stock,1,Buy,,,,,,,,,,
2590,2590,HAYN,Haynes International Inc. Common Stock,1,Buy,,,,,,,,,,
2591,2591,HBCP,Home Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2592,2592,HBMD,Howard Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2593,2593,HBT,HBT Financial Inc. Common Stock,1,Buy,,,,,,,,,,
2594,2594,HCSG,Healthcare Services Group Inc. Common Stock,1,Buy,,,0.43,0.04,0.96,6.41,1.13,5.18,0.12,
2595,2595,HDSN,Hudson Technologies Inc. Common Stock,1,Buy,,,,,,,,,,
2596,2596,HELE,Helen of Troy Limited Common Stock,1,Buy,,,,0.12,12.2,52.07,1.1,22.66,0.11,
2597,2597,HEPS,D-Market Electronic Services & Trading American Depositary Shares,1,Buy,,,,-0.14,-4.75,,0.11,1.36,,
2598,2598,HEXO,HEXO Corp. Common Shares,1,Buy,,,2.15,-1.91,,4.28,0.15,4.29,,
2599,2599,HFWA,Heritage Financial Corporation Common Stock,1,Buy,,,,,,,,,,
2600,2600,HLBZ,Helbiz Inc. Class A Common stock,1,Buy,,,,0.0,-0.83,-1.6,0.05,0.03,,
2601,2601,HLIO,Helios Technologies Inc. Common Stock,1,Buy,,,,,,,,,,
2602,2602,HLIT,Harmonic Inc. Common Stock,1,Buy,,,0.86,-0.0,0.45,2.63,0.92,14.31,0.14,
2603,2603,HLNE,Hamilton Lane Incorporated Class A Common Stock,1,Buy,,,,,,,,,,
2604,2604,HMPT,Home Point Capital Inc Common Stock,1,Buy,,,,,,,,,,
2605,2605,HMST,HomeStreet Inc. Common Stock,1,Buy,,,,,,,,,,
2606,2606,HONE,HarborOne Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2607,2607,HOOD,Robinhood Markets Inc. Class A Common Stock,1,Buy,,,,-1.84,-0.13,8.63,0.39,4.58,0.04,
2608,2608,HSIC,Henry Schein Inc. Common Stock,1,Buy,0.17,0.04,0.82,0.05,4.53,24.04,0.97,5.68,0.03,1.0
2609,2609,HSII,Heidrick & Struggles International Inc. Common Stock,1,Buy,,,,,,,,,,
2610,2610,HST,Host Hotels & Resorts Inc. Common Stock,1,Buy,-0.05,-0.0,,,,,,,,
2611,2611,HSTM,HealthStream Inc. Common Stock,1,Buy,,,,,,,,,,
2612,2612,HTLD,Heartland Express Inc. Common Stock,1,Buy,,,,,,,,,,
2613,2613,HTLF,Heartland Financial USA Inc. Common Stock,1,Buy,,,,,,,,,,
2614,2614,HWKN,Hawkins Inc. Common Stock,1,Buy,,,,,,,,,,
2615,2615,IART,Integra LifeSciences Holdings Corporation Common Stock,1,Buy,-0.03,0.01,,,,,,,,
2616,2616,IBCP,Independent Bank Corporation Common Stock,1,Buy,,,,,,,,,,
2617,2617,ICBK,County Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2618,2618,ICPT,Intercept Pharmaceuticals Inc. Common Stock,1,Buy,,,1.43,-0.5,-4.83,-6.12,0.69,10.51,0.4,
2619,2619,IFRX,InflaRx N.V. Common Stock,1,Buy,,,0.44,0.0,-1.44,2.8,0.26,1.27,0.01,
2620,2620,IGIC,International General Insurance Holdings Ltd. Ordinary Share,1,Buy,,,,,,,,,,
2621,2621,ILMN,Illumina Inc. Common Stock,1,Buy,-0.04,0.17,0.95,0.19,4.71,35.24,0.92,1.9,0.01,1.0
2622,2622,ILPT,Industrial Logistics Properties Trust Common Shares of Beneficial Interest,1,Buy,,,,,,,,,,
2623,2623,IMAC,IMAC Holdings Inc. Common Stock,1,Buy,,,,,,,,,,
2624,2624,IMGN,ImmunoGen Inc. Common Stock,1,Buy,,,1.32,-0.41,-0.85,0.34,0.88,12.8,0.1,
2625,2625,IMMR,Immersion Corporation Common Stock,1,Buy,,,1.82,0.5,0.84,3.59,0.59,3.66,0.04,
2626,2626,IMRA,IMARA Inc. Common Stock,1,Buy,,,,,,,,,,
2627,2627,IMV,IMV Inc. Common Shares,1,Buy,,,,,,,,,,
2628,2628,INCY,Incyte Corp. Common Stock,1,Buy,,,0.8,0.12,4.38,13.32,0.9,2.65,0.03,
2629,2629,INDP,Indaptus Therapeutics Inc. Common Stock,1,Buy,,,,0.0,-2.52,-1.81,0.06,0.0,,
2630,2630,INO,Inovio Pharmaceuticals Inc. Common Stock,1,Buy,,,0.7,0.0,-0.73,2.42,0.36,14.07,0.22,
2631,2631,INSG,Inseego Corp. Common Stock,1,Buy,,,1.7,-0.16,-0.13,-0.09,0.6,13.18,0.16,
2632,2632,IONS,Ionis Pharmaceuticals Inc. Common Stock,1,Buy,-0.11,0.35,1.13,-0.81,-1.73,4.13,0.89,7.18,0.06,0.0
2633,2633,IOSP,Innospec Inc. Common Stock,1,Buy,,,,,,,,,,
2634,2634,IPAR,Inter Parfums Inc. Common Stock,1,Buy,,,,,,,,,,
2635,2635,IQ,iQIYI Inc. American Depositary Shares,1,Buy,,,0.82,-0.18,-0.79,10.08,0.72,8.69,,
2636,2636,IRDM,Iridium Communications Inc Common Stock,1,Buy,,,1.13,-0.02,0.13,10.0,0.84,6.6,0.07,
2637,2637,IRTC,iRhythm Technologies Inc. Common Stock,1,Buy,,,1.26,-0.19,-3.47,10.43,1.02,1.75,0.04,
2638,2638,IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,1,Buy,,,,,,,,,,
2639,2639,ISBC,Investors Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2640,2640,ISRG,Intuitive Surgical Inc. Common Stock,1,Buy,,,1.07,0.31,5.54,31.95,2.52,2.03,0.01,
2641,2641,ITMR,Itamar Medical Ltd. American Depository Shares,1,Buy,,,,,,,,,,
2642,2642,IVA,Inventiva S.A. American Depository Shares,1,Buy,,,,,,,,,,
2643,2643,JBHT,J.B. Hunt Transport Services Inc. Common Stock,1,Buy,,,1.03,0.06,8.19,27.83,0.76,2.39,0.02,
2644,2644,JJSF,J & J Snack Foods Corp. Common Stock,1,Buy,,,,,,,,,,
2645,2645,JKHY,Jack Henry & Associates Inc. Common Stock,1,Buy,0.17,0.04,0.6,0.18,5.08,17.83,0.93,5.47,0.04,1.0
2646,2646,JNCE,Jounce Therapeutics Inc. Common Stock,1,Buy,,,0.98,-0.22,-2.01,5.44,0.79,2.93,0.04,
2647,2647,KALU,Kaiser Aluminum Corporation Common Stock,1,Buy,,,1.35,-0.01,7.25,45.45,1.04,3.55,0.03,
2648,2648,KDMN,Kadmon Holdings Inc. Common Stock,1,Buy,,,1.24,0.0,-0.63,-0.07,1.01,1.74,0.14,
2649,2649,KFRC,Kforce Inc. Common Stock,1,Buy,,,,,,,,,,
2650,2650,KHC,The Kraft Heinz Company Common Stock,1,Buy,,,,0.09,2.63,40.89,0.8,5.35,0.04,
2651,2651,KLDO,Kaleido Biosciences Inc. Common Stock,1,Buy,,,-0.2,0.0,-2.26,1.18,0.82,22.83,0.13,
2652,2652,KMPH,KemPharm Inc. Common Stock,1,Buy,,,3.21,-0.42,-0.12,3.74,0.29,9.62,0.1,
2653,2653,KNSL,Kinsale Capital Group Inc. Common Stock,1,Buy,,,0.85,0.22,5.42,27.61,0.84,6.64,0.03,
2654,2654,KOD,Kodiak Sciences Inc Common Stock,1,Buy,,,1.37,0.0,-6.01,15.24,0.9,14.05,0.16,
2655,2655,KOPN,Kopin Corporation Common Stock,1,Buy,,,2.2,-0.17,-0.11,0.46,0.27,5.16,0.06,
2656,2656,KOR,Corvus Gold Inc. Common Shares,1,Buy,,,,,,,,,,
2657,2657,KPTI,Karyopharm Therapeutics Inc. Common Stock,1,Buy,,,0.19,-2.03,-2.05,-1.1,0.82,10.95,0.19,
2658,2658,KTOS,Kratos Defense & Security Solutions Inc. Common Stock,1,Buy,,,0.82,0.1,0.53,7.56,0.88,4.0,0.02,
2659,2659,KVHI,KVH Industries Inc. Common Stock,1,Buy,,,,,,,,,,
2660,2660,LAMR,Lamar Advertising Company Class A Common Stock,1,Buy,0.03,-0.02,,,,,,,,
2661,2661,LANC,Lancaster Colony Corporation Common Stock,1,Buy,,,,,,,,,,
2662,2662,LAND,Gladstone Land Corporation Common Stock,1,Buy,,,0.63,0.03,-0.24,15.72,0.4,1.78,0.02,
2663,2663,LAWS,Lawson Products Inc. Common Stock,1,Buy,,,1.03,0.02,2.82,14.42,0.87,5.21,0.01,
2664,2664,LAZR,Luminar Technologies Inc.  Class A Common Stock,1,Buy,,,,0.0,-0.34,1.6,0.35,9.65,0.11,
2665,2665,LBTYA,Liberty Global plc Class A Ordinary Shares,1,Buy,,,,,,,,,,
2666,2666,LE,Lands' End Inc. Common Stock,1,Buy,,,,,,,,,,
2667,2667,LECO,Lincoln Electric Holdings Inc. Common Shares,1,Buy,,,,,,,,,,
2668,2668,LEVL,Level One Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2669,2669,LIQT,LiqTech International Inc. Common Stock,1,Buy,,,,,,,,,,
2670,2670,LLNW,Limelight Networks Inc. Common Stock,1,Buy,,,0.54,-0.24,0.0,1.03,0.54,4.48,0.05,
2671,2671,LMAT,LeMaitre Vascular Inc. Common Stock,1,Buy,,,,,,,,,,
2672,2672,LMST,Limestone Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2673,2673,LNT,Alliant Energy Corporation Common Stock,1,Buy,0.38,0.14,,,,,,,,
2674,2674,LOB,Live Oak Bancshares Inc. Common Stock,1,Buy,,,1.34,0.42,2.72,15.89,0.59,8.16,0.07,
2675,2675,LOCO,El Pollo Loco Holdings Inc. Common Stock,1,Buy,,,1.54,0.06,0.95,7.98,0.9,19.49,0.08,
2676,2676,LOGI,Logitech International S.A. Ordinary Shares,1,Buy,,,0.67,0.16,4.78,13.41,0.72,12.66,0.07,
2677,2677,LOOP,Loop Industries Inc. Common Stock,1,Buy,,,0.84,0.0,-0.72,1.46,0.13,18.26,0.08,
2678,2678,LOTZ,CarLotz Inc. Class A Common Stock,1,Buy,,,,-0.16,-0.6,1.99,0.44,3.8,0.1,
2679,2679,LQDT,Liquidity Services Inc. Common Stock,1,Buy,,,1.18,0.1,0.64,3.44,0.71,8.74,0.07,
2680,2680,LSEA,Landsea Homes Corporation Common Stock,1,Buy,,,,,,,,,,
2681,2681,LTRN,Lantern Pharma Inc. Common Stock,1,Buy,,,,,,,,,,
2682,2682,LUNA,Luna Innovations Incorporated Common Stock,1,Buy,,,,,,,,,,
2683,2683,LXRX,Lexicon Pharmaceuticals Inc. Common Stock,1,Buy,,,1.45,5.37,-0.26,0.95,0.84,4.07,0.05,
2684,2684,LZ,LegalZoom.com Inc. Common Stock,1,Buy,,,,-0.05,0.22,-4.35,0.43,5.39,0.03,
2685,2685,MANT,ManTech International Corporation Common Stock $0.01 Par Value,1,Buy,,,,,,,,,,
2686,2686,MAR,Marriott International Class A Common Stock,1,Buy,0.13,-0.05,1.76,0.15,5.21,2.44,0.6,2.25,0.02,1.0
2687,2687,MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,1,Buy,,,,-0.23,-2.81,10.99,0.4,4.02,0.1,
2688,2688,MBII,Marrone Bio Innovations Inc. Common Stock,1,Buy,,,0.19,-0.41,-0.05,0.2,0.87,3.22,0.03,
2689,2689,MBWM,Mercantile Bank Corporation Common Stock,1,Buy,,,,,,,,,,
2690,2690,MCFE,McAfee Corp. Class A Common Stock,1,Buy,0.15,0.18,,-0.03,1.23,-56.57,0.91,1.27,0.04,
2691,2691,MCFT,MasterCraft Boat Holdings Inc. Common Stock,1,Buy,,,,,,,,,,
2692,2692,MDRX,Allscripts Healthcare Solutions Inc. Common Stock,1,Buy,,,,,,,,,,
2693,2693,MDWT,Midwest Holding Inc. Common Stock,1,Buy,,,,,,,,,,
2694,2694,MEDP,Medpace Holdings Inc. Common Stock,1,Buy,,,1.3,0.17,5.43,25.12,0.79,5.68,0.04,
2695,2695,MEOH,Methanex Corporation Common Stock,1,Buy,,,2.26,0.03,2.92,18.55,0.81,2.78,,
2696,2696,MERC,Mercer International Inc. Common Stock,1,Buy,,,,,,,,,,
2697,2697,MESO,Mesoblast Limited American Depositary Shares,1,Buy,,,2.45,0.0,0.32,4.49,0.03,10.91,,
2698,2698,METC,Ramaco Resources Inc. Common Stock,1,Buy,,,0.88,0.02,2.06,4.2,0.65,0.98,0.03,
2699,2699,MF,Missfresh Limited American Depositary Shares,1,Buy,,,,,,,,,,
2700,2700,MIME,Mimecast Limited Ordinary Shares,1,Buy,,,1.42,0.07,1.47,6.22,0.87,4.94,0.04,
2701,2701,MKTX,MarketAxess Holdings Inc. Common Stock,1,Buy,,,0.41,0.41,8.08,26.89,0.97,4.51,0.03,
2702,2702,MLAB,Mesa Laboratories Inc. Common Stock,1,Buy,,,,,,,,,,
2703,2703,MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,1,Buy,,,1.84,-0.52,-0.31,1.46,0.41,1.06,,
2704,2704,MMMB,MamaMancini's Holdings Inc. Common Stock,1,Buy,,,,,,,,,,
2705,2705,MOFG,MidWestOne Financial Gp Common Stock,1,Buy,,,,,,,,,,
2706,2706,MRAC,Marquee Raine Acquisition Corp. Class A Ordinary Shares,1,Buy,,,,,,,,,,
2707,2707,MRCC,Monroe Capital Corporation Common Stock,1,Buy,,,,,,,,,,
2708,2708,MRCY,Mercury Systems Inc Common Stock,1,Buy,0.02,0.1,,,,,,,,
2709,2709,MRNA,Moderna Inc. Common Stock,1,Buy,0.14,0.13,1.49,0.5,26.55,16.64,0.57,1.03,0.05,1.0
2710,2710,MRTN,Marten Transport Ltd. Common Stock,1,Buy,,,,0.09,1.1,7.6,0.7,4.36,0.05,
2711,2711,MRTX,Mirati Therapeutics Inc. Common Stock,1,Buy,-0.17,0.18,1.38,0.0,-12.83,21.88,1.04,7.0,0.1,0.0
2712,2712,MSBI,Midland States Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2713,2713,MSEX,Middlesex Water Company Common Stock,1,Buy,,,,,,,,,,
2714,2714,MSTR,MicroStrategy Incorporated Common Stock Class A,1,Buy,,,1.51,-0.83,6.16,7.94,0.9,3.3,0.28,
2715,2715,MYRG,MYR Group Inc. Common Stock,1,Buy,,,,,,,,,,
2716,2716,NBRV,Nabriva Therapeutics plc Ordinary Shares Ireland,1,Buy,,,1.69,0.0,-0.67,1.39,0.09,1.44,0.02,
2717,2717,NBTB,NBT Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2718,2718,NCMI,National CineMedia Inc. Common Stock,1,Buy,,,1.57,-2.19,0.21,-6.41,0.71,3.73,0.06,
2719,2719,NDSN,Nordson Corporation Common Stock,1,Buy,0.17,-0.01,,,,,,,,
2720,2720,NEOG,Neogen Corporation Common Stock,1,Buy,,,,,,,,,,
2721,2721,NEPT,Neptune Wellness Solutions Inc. Ordinary Shares,1,Buy,,,1.9,0.0,-0.14,0.77,0.14,3.51,0.03,
2722,2722,NERV,Minerva Neurosciences Inc Common Stock,1,Buy,,,1.07,0.0,-0.98,0.85,0.64,3.75,0.08,
2723,2723,NEXT,NextDecade Corporation Common Stock,1,Buy,,,0.09,0.0,-1.54,0.3,0.82,0.97,0.02,
2724,2724,NFE,New Fortress Energy Inc. Class A Common Stock,1,Buy,0.38,0.2,1.61,-0.12,1.99,8.53,0.43,4.54,0.07,0.0
2725,2725,NIU,Niu Technologies American Depositary Shares,1,Buy,,,0.8,0.07,1.04,14.35,0.38,3.73,,
2726,2726,NKLA,Nikola Corporation Common Stock,1,Buy,,,,0.0,-0.92,2.13,0.24,6.33,0.18,
2727,2727,NKTR,Nektar Therapeutics  Common Stock,1,Buy,0.11,0.04,1.32,0.0,-2.18,4.92,0.92,16.73,0.18,0.0
2728,2728,NNBR,NN Inc. Common Stock,1,Buy,,,3.21,0.33,0.38,5.4,0.87,6.5,0.03,
2729,2729,NOTV,Inotiv Inc. Common Stock,1,Buy,,,2.0,-0.07,0.67,5.6,0.48,6.02,0.12,
2730,2730,NTGR,NETGEAR Inc. Common Stock,1,Buy,,,0.62,0.06,3.05,23.39,1.0,15.63,0.17,
2731,2731,NTRS,Northern Trust Corporation Common Stock,1,Buy,0.4,0.13,,,,,,,,
2732,2732,NUAN,Nuance Communications Inc. Common Stock,1,Buy,0.48,0.24,1.21,-0.03,0.85,5.26,0.89,11.63,0.12,0.0
2733,2733,NUVA,NuVasive Inc. Common Stock,1,Buy,,,,,,,,,,
2734,2734,NVCR,NovoCure Limited Ordinary Shares,1,Buy,-0.19,0.26,,-0.05,-0.09,3.98,0.77,13.37,0.05,
2735,2735,NWL,Newell Brands Inc. Common Stock,1,Buy,0.04,0.4,0.97,0.07,1.87,9.37,0.89,4.53,0.04,1.0
2736,2736,NXGN,NextGen Healthcare Inc. Common Stock,1,Buy,,,1.15,0.02,1.01,6.51,0.8,4.73,0.04,
2737,2737,NXTC,NextCure Inc. Common Stock,1,Buy,,,-0.37,0.0,-2.66,9.55,0.64,2.28,0.03,
2738,2738,NYMT,New York Mortgage Trust Inc. Common Stock,1,Buy,,,1.92,0.81,0.49,4.79,0.55,1.9,0.01,
2739,2739,OCGN,Ocugen Inc. Common Stock,1,Buy,,,4.3,0.0,0.41,0.59,0.29,2.74,0.29,
2740,2740,ODFL,Old Dominion Freight Line Inc. Common Stock,1,Buy,0.18,0.12,0.97,0.19,10.03,29.63,0.73,3.03,0.02,1.0
2741,2741,OFS,OFS Capital Corporation Common Stock,1,Buy,,,,,,,,,,
2742,2742,OGI,Organigram Holdings Inc. Common Shares,1,Buy,,,1.21,-1.92,,1.69,0.18,3.02,,
2743,2743,OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,1,Buy,0.35,0.22,1.26,0.11,3.07,21.44,1.16,8.78,0.2,1.0
2744,2744,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,1,Buy,,,,,,,,,,
2745,2745,OMQS,OMNIQ Corp. Common Stock,1,Buy,,,,,,,,,,
2746,2746,ONB,Old National Bancorp Common Stock,1,Buy,,,,,,,,,,
2747,2747,ONTX,Onconova Therapeutics Inc. Common Stock,1,Buy,,,1.82,0.0,-1.2,2.09,0.23,0.19,0.04,
2748,2748,ORGN,Origin Materials Inc. Common Stock,1,Buy,,,,0.0,-0.29,1.99,0.26,3.93,,
2749,2749,ORRF,Orrstown Financial Services Inc Common Stock,1,Buy,,,,,,,,,,
2750,2750,OSUR,OraSure Technologies Inc. Common Stock,1,Buy,,,-0.28,0.02,0.26,5.62,0.92,3.79,0.06,
2751,2751,OTRK,Ontrak Inc. Common Stock,1,Buy,,,2.15,-0.17,-2.04,3.16,0.31,7.78,0.28,
2752,2752,OVID,Ovid Therapeutics Inc. Common Stock,1,Buy,,,1.77,0.55,-0.83,3.05,0.5,3.63,0.02,
2753,2753,OZK,Bank OZK Common Stock,1,Buy,0.11,0.03,,0.48,3.64,35.35,0.86,4.08,0.02,
2754,2754,PACB,Pacific Biosciences of California Inc. Common Stock,1,Buy,,,1.15,-0.73,-1.04,1.3,0.86,8.34,0.09,
2755,2755,PAE,PAE Incorporated Class A Common Stock,1,Buy,,,,0.01,0.63,0.89,0.9,6.58,0.04,
2756,2756,PAX,Patria Investments Limited Class A Common Shares,1,Buy,,,,,,,,,,
2757,2757,PAYX,Paychex Inc. Common Stock,1,Buy,0.35,0.21,0.89,0.29,3.7,8.44,0.72,5.56,0.03,1.0
2758,2758,PCAR,PACCAR Inc. Common Stock,1,Buy,-0.02,0.18,0.98,0.08,6.76,32.63,0.65,2.14,0.02,1.0
2759,2759,PCH,PotlatchDeltic Corporation Common Stock,1,Buy,,,,0.34,2.9,24.74,0.87,1.92,0.02,
2760,2760,PDCO,Patterson Companies Inc. Common Stock,1,Buy,,,,,,,,,,
2761,2761,PEBO,Peoples Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
2762,2762,PENN,Penn National Gaming Inc. Common Stock,1,Buy,0.01,0.17,2.54,0.09,2.85,18.77,0.8,3.66,0.14,0.0
2763,2763,PEP,PepsiCo Inc. Common Stock,1,Buy,,,0.62,0.11,6.73,11.48,0.73,2.55,0.01,
2764,2764,PFBC,Preferred Bank Common Stock,1,Buy,,,,,,,,,,
2765,2765,PFC,Premier Financial Corp. Common Stock,1,Buy,,,,,,,,,,
2766,2766,PFG,Principal Financial Group Inc Common Stock,1,Buy,0.06,0.07,,0.12,7.02,60.39,0.74,3.43,0.02,
